Schulform;Fach;Bezeichnung;Fachkuerzel;Kurzbezeichnung;AbJahrgang;IstFremdsprache;IstHKFS;IstAusRegUFach;IstErsatzPflichtFS;IstKonfKoop;NurSII;ExportASD
"GY";"N5";"Niederländisch, regulärer Beginn in Jahrgang 5";null;null;null;0;0;0;0;0;0;0
"GY";"N6";"Niederländisch, regulärer Beginn in Jahrgang 6";null;null;null;0;0;0;0;0;0;0
"GY";"N7";"Niederländisch, regulärer Beginn in Jahrgang 7";null;null;null;0;0;0;0;0;0;0
"GY";"N8";"Niederländisch, regulärer Beginn in Jahrgang 8";null;null;null;0;0;0;0;0;0;0
"GY";"NH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Polnisch";null;null;null;0;0;0;0;0;0;0
"GY";"NM";"Unterricht in der Herkunftssprache - Niederländisch";null;null;null;0;0;0;0;0;0;0
"GY";"NQ";"Niederländisch, außerhalb des regulären Fachunterrichts";null;null;null;0;0;0;0;0;0;0
"GY";"O0";"Portugiesisch, regulärer Beginn in der Einführungsphase";null;null;null;0;0;0;0;0;0;0
"GY";"O5";"Portugiesisch, regulärer Beginn in Jahrgang 5";null;null;null;0;0;0;0;0;0;0
"GY";"O6";"Portugiesisch, regulärer Beginn in Jahrgang 6";null;null;null;0;0;0;0;0;0;0
"GY";"O7";"Portugiesisch, regulärer Beginn in Jahrgang 7";null;null;null;0;0;0;0;0;0;0
"GY";"O8";"Portugiesisch, regulärer Beginn in Jahrgang 8";null;null;null;0;0;0;0;0;0;0
"GY";"OH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Portugiesisch";null;null;null;0;0;0;0;0;0;0
"GY";"OM";"Unterricht in der Herkunftssprache - Portugiesisch";null;null;null;0;0;0;0;0;0;0
"GY";"OQ";"Portugiesisch, außerhalb des regulären Fachunterrichts";null;null;null;0;0;0;0;0;0;0
"GY";"OR";"Orthodoxe Religionslehre";null;null;null;0;0;0;0;0;0;0
"GY";"PA";"Erziehungswissenschaft (nur SII)";null;null;null;0;0;0;0;0;0;0
"GY";"PH";"Physik";null;null;null;0;0;0;0;0;0;0
"GY";"PK";"Politik (nur SI)";null;null;null;0;0;0;0;0;0;0
"GY";"PL";"Philosophie (nur SII)";null;null;null;0;0;0;0;0;0;0
"GY";"PM";"Unterricht in der Herkunftssprache - Polnisch";null;null;null;0;0;0;0;0;0;0
"GY";"PP";"Praktische Philosophie";null;null;null;0;0;0;0;0;0;0
"GY";"PS";"Psychologie (nur SII)";null;null;null;0;0;0;0;0;0;0
"GY";"PX";"Projektkurs (Pseudofach: nicht für ASD)";null;null;null;0;0;0;0;0;0;0
"GY";"QH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Farsi";null;null;null;0;0;0;0;0;0;0
"GY";"QM";"Unterricht in der Herkunftssprache - Farsi";null;null;null;0;0;0;0;0;0;0
"GY";"R0";"Russisch, regulärer Beginn in der Einführungsphase";null;null;null;0;0;0;0;0;0;0
"GY";"R5";"Russisch, regulärer Beginn in Jahrgang 5";null;null;null;0;0;0;0;0;0;0
"GY";"R6";"Russisch, regulärer Beginn in Jahrgang 6";null;null;null;0;0;0;0;0;0;0
"GY";"R7";"Russisch, regulärer Beginn in Jahrgang 7";null;null;null;0;0;0;0;0;0;0
"GY";"R8";"Russisch, regulärer Beginn in Jahrgang 8";null;null;null;0;0;0;0;0;0;0
"GY";"RH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Arabisch";null;null;null;0;0;0;0;0;0;0
"GY";"RK";"Recht (nur SII)";null;null;null;0;0;0;0;0;0;0
"GY";"RM";"Unterricht in der Herkunftssprache - Russisch";null;null;null;0;0;0;0;0;0;0
"GY";"RQ";"Russisch, außerhalb des regulären Fachunterrichts";null;null;null;0;0;0;0;0;0;0
"GY";"S0";"Spanisch, regulärer Beginn in der Einführungsphase";null;null;null;0;0;0;0;0;0;0
"GY";"S3";"Sport für Jungen";null;null;null;0;0;0;0;0;0;0
"GY";"S4";"Sport für Mädchen";null;null;null;0;0;0;0;0;0;0
"GY";"S5";"Spanisch, regulärer Beginn in Jahrgang 5";null;null;null;0;0;0;0;0;0;0
"GY";"S6";"Spanisch, regulärer Beginn in Jahrgang 6";null;null;null;0;0;0;0;0;0;0
"GY";"S7";"Spanisch, regulärer Beginn in Jahrgang 7";null;null;null;0;0;0;0;0;0;0
"GY";"S8";"Spanisch, regulärer Beginn in Jahrgang 8";null;null;null;0;0;0;0;0;0;0
"GY";"SG";"sonderpädag. Förderung für Schüler/-innen mit sonderpädag. Förderbedarf";null;null;null;0;0;0;0;0;0;0
"GY";"SH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Spanisch";null;null;null;0;0;0;0;0;0;0
"GY";"SM";"Unterricht in der Herkunftssprache - Spanisch";null;null;null;0;0;0;0;0;0;0
"GY";"SP";"Sport";null;null;null;0;0;0;0;0;0;0
"GY";"SQ";"Spanisch, außerhalb des regulären Fachunterrichts";null;null;null;0;0;0;0;0;0;0
"GY";"SR";"sonstige Sprachen";null;null;null;0;0;0;0;0;0;0
"GY";"SW";"Sozialwissenschaften (nur SII)";null;null;null;0;0;0;0;0;0;0
"GY";"SZ";"Sozialwissenschaften/Wirtschaft (nur SII)";null;null;null;0;0;0;0;0;0;0
"GY";"T0";"Türkisch, regulärer Beginn in der Einführungsphase";null;null;null;0;0;0;0;0;0;0
"GY";"T5";"Türkisch, regulärer Beginn in Jahrgang 5";null;null;null;0;0;0;0;0;0;0
"GY";"T6";"Türkisch, regulärer Beginn in Jahrgang 6";null;null;null;0;0;0;0;0;0;0
"GY";"T7";"Türkisch, regulärer Beginn in Jahrgang 7";null;null;null;0;0;0;0;0;0;0
"GY";"T8";"Türkisch, regulärer Beginn in Jahrgang 8";null;null;null;0;0;0;0;0;0;0
"GY";"TC";"Technik";null;null;null;0;0;0;0;0;0;0
"GY";"TH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Türkisch";null;null;null;0;0;0;0;0;0;0
"GY";"TM";"Unterricht in der Herkunftssprache - Türkisch";null;null;null;0;0;0;0;0;0;0
"GY";"TQ";"Türkisch, außerhalb des regulären Fachunterrichts";null;null;null;0;0;0;0;0;0;0
"GY";"TX";"Textilgestaltung";null;null;null;0;0;0;0;0;0;0
"GY";"UH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Russisch";null;null;null;0;0;0;0;0;0;0
"GY";"UM";"Unterricht in der Herkunftssprache - Rumänisch";null;null;null;0;0;0;0;0;0;0
"GY";"VF";"Fächer im genehmigten Schulversuch und sonstige Fächer";null;null;null;0;0;0;0;0;0;0
"GY";"VH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Bulgarisch";null;null;null;0;0;0;0;0;0;0
"GY";"VM";"Unterricht in der Herkunftssprache - Bulgarisch";null;null;null;0;0;0;0;0;0;0
"GY";"VO";"vokalpraktischer Grundkurs";null;null;null;0;0;0;0;0;0;0
"GY";"VX";"Vertiefungsfach (Pseudofach: nicht für ASD)";null;null;null;0;0;0;0;0;0;0
"GY";"WP";"Wirtschaft-Politik (nur SI)";null;null;null;0;0;0;0;0;0;0
"GY";"WW";"Wirtschaft (nur SI)";null;null;null;0;0;0;0;0;0;0
"GY";"XH";"Herkunftssprache anstelle einer Pflichtfremdsprache - sonstige Sprache";null;null;null;0;0;0;0;0;0;0
"GY";"XM";"Unterricht in der Herkunftssprache - sonstige Sprache";null;null;null;0;0;0;0;0;0;0
"GY";"YH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Koreanisch";null;null;null;0;0;0;0;0;0;0
"GY";"YM";"Unterricht in der Herkunftssprache - Koreanisch";null;null;null;0;0;0;0;0;0;0
"GY";"YR";"orthodoxe Religionslehre (Syrisch)";null;null;null;0;0;0;0;0;0;0
"GY";"Z0";"Neugriechisch, regulärer Beginn in der Einführungsphase";null;null;null;0;0;0;0;0;0;0
"GY";"Z5";"Neugriechisch, regulärer Beginn in Jahrgang 5";null;null;null;0;0;0;0;0;0;0
"GY";"Z6";"Neugriechisch, regulärer Beginn in Jahrgang 6";null;null;null;0;0;0;0;0;0;0
"GY";"Z7";"Neugriechisch, regulärer Beginn in Jahrgang 7";null;null;null;0;0;0;0;0;0;0
"GY";"Z8";"Neugriechisch, regulärer Beginn in Jahrgang 8";null;null;null;0;0;0;0;0;0;0
"GY";"ZH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Kurdische Sprachen";null;null;null;0;0;0;0;0;0;0
"GY";"ZM";"Unterricht in der Herkunftssprache - Kurdische Sprachen (Sorani, Komanci, Zaza)";null;null;null;0;0;0;0;0;0;0
"GY";"ZQ";"Neugriechisch, außerhalb des regulären Fachunterrichts";null;null;null;0;0;0;0;0;0;0
"H";"AH";"Arbeitslehre - Schwerpunkt Hauswirtschaft";null;null;null;0;0;0;0;0;0;0
"H";"AM";"Unterricht in der Herkunftssprache - Arabisch";null;null;null;0;0;0;0;0;0;0
"H";"AR";"Alevitische Religionslehre nach den Grundsätzen des AABF";null;null;null;0;0;0;0;0;0;0
"H";"AT";"Arbeitslehre - Schwerpunkt Technik";null;null;null;0;0;0;0;0;0;0
"H";"AW";"Arbeitslehre - Schwerpunkt Wirtschaft";null;null;null;0;0;0;0;0;0;0
"H";"BH";"Herkunftssprache anstelle einer Pflichtfremdspr. - Bosnisch (nur BG Realschule)";null;null;null;0;0;0;0;0;0;0
"H";"BI";"Biologie";null;null;null;0;0;0;0;0;0;0
"H";"BM";"Unterricht in der Herkunftssprache - Bosnisch";null;null;null;0;0;0;0;0;0;0
"H";"CH";"Chemie";null;null;null;0;0;0;0;0;0;0
"H";"CM";"Unterricht in der Herkunftssprache - Kroatisch";null;null;null;0;0;0;0;0;0;0
"H";"D";"Deutsch";null;null;null;0;0;0;0;0;0;0
"H";"DH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Rumänisch";null;null;null;0;0;0;0;0;0;0
"H";"E";"Englisch";null;null;null;0;0;0;0;0;0;0
"H";"EB";"Erweitertes Bildungsangebot";null;null;null;0;0;0;0;0;0;0
"H";"EH";"Herkunftssprache anstelle einer Pflichtfremdspr. - Serbisch (nur BG Realschule)";null;null;null;0;0;0;0;0;0;0
"H";"EK";"Erdkunde";null;null;null;0;0;0;0;0;0;0
"H";"EM";"Unterricht in der Herkunftssprache - Serbisch";null;null;null;0;0;0;0;0;0;0
"H";"EN";"Evangelische Religionslehre (konfessionell kooperativ)";null;null;null;0;0;0;0;0;0;0
"H";"ER";"Evangelische Religionslehre";null;null;null;0;0;0;0;0;0;0
"H";"F";"Französisch";null;null;null;0;0;0;0;0;0;0
"H";"GE";"Geschichte";null;null;null;0;0;0;0;0;0;0
"H";"GH";"Herkunftssprache anst. einer Pflichtfremdspr. - Neugriechisch (nur Realschul.BG)";null;null;null;0;0;0;0;0;0;0
"H";"GM";"Unterricht in der Herkunftssprache - Neugriechisch";null;null;null;0;0;0;0;0;0;0
"H";"HH";"Herkunftssprache anst. einer Pflichtfremdsprache - Kroatisch (nur BG Realschule)";null;null;null;0;0;0;0;0;0;0
"H";"HR";"Jüdische Religionslehre";null;null;null;0;0;0;0;0;0;0
"H";"HU";"Hausunterricht";null;null;null;0;0;0;0;0;0;0
"H";"HW";"Hauswirtschaft (einschl. Ernährungslehre)";null;null;null;0;0;0;0;0;0;0
"H";"I";"Italienisch (nur Bildungsgang Realschule)";null;null;null;0;0;0;0;0;0;0
"H";"IE";"Individuelles Lernen (Ergänzungsstunden, Ganztag- und Betreuungsangebote)";null;null;null;0;0;0;0;0;0;0
"H";"IF";"Informatik";null;null;null;0;0;0;0;0;0;0
"H";"IH";"Herkunftssprache anst. einer Pflichtfremdspr. - Italienisch (nur BG Realschule)";null;null;null;0;0;0;0;0;0;0
"H";"IK";"Individuelles Lernen (dem Kernstundenkontingent entnommen)";null;null;null;0;0;0;0;0;0;0
"H";"IL";"Islamische Religionslehre";null;null;null;0;0;0;0;0;0;0
"H";"IM";"Unterricht in der Herkunftssprache - Italienisch";null;null;null;0;0;0;0;0;0;0
"H";"JH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Niederländisch";null;null;null;0;0;0;0;0;0;0
"H";"KN";"Katholische Religionslehre (konfessionell kooperativ)";null;null;null;0;0;0;0;0;0;0
"H";"KR";"Katholische Religionslehre";null;null;null;0;0;0;0;0;0;0
"H";"KU";"Kunst";null;null;null;0;0;0;0;0;0;0
"H";"L";"Latein (nur Bildungsgang Realschule)";null;null;null;0;0;0;0;0;0;0
"H";"LH";"Herkunftssprache anst. einer Pflichtfremdsprache - Albanisch (nur BG Realschule)";null;null;null;0;0;0;0;0;0;0
"H";"LM";"Unterricht in der Herkunftssprache - Albanisch";null;null;null;0;0;0;0;0;0;0
"H";"M";"Mathematik";null;null;null;0;0;0;0;0;0;0
"H";"MH";"Herkunftssprache anst. einer Pflichtfremdspr. - Mazedonisch (nur BG Realschule)";null;null;null;0;0;0;0;0;0;0
"H";"MM";"Unterricht in der Herkunftssprache - Mazedonisch";null;null;null;0;0;0;0;0;0;0
"H";"MU";"Musik";null;null;null;0;0;0;0;0;0;0
"H";"N";"Niederländisch";null;null;null;0;0;0;0;0;0;0
"H";"NH";"Herkunftssprache anstelle einer Pflichtfremdspr. - Polnisch (nur BG Realschule)";null;null;null;0;0;0;0;0;0;0
"H";"NM";"Unterricht in der Herkunftssprache - Niederländisch";null;null;null;0;0;0;0;0;0;0
"H";"O";"Portugiesisch (nur Bildungsgang Realschule)";null;null;null;0;0;0;0;0;0;0
"H";"OH";"Herkunftssprache anst. einer Pflichtfremdsp. - Portugiesisch (nur BG Realschule)";null;null;null;0;0;0;0;0;0;0
"H";"OM";"Unterricht in der Herkunftssprache - Portugiesisch";null;null;null;0;0;0;0;0;0;0
"H";"OR";"Orthodoxe Religionslehre";null;null;null;0;0;0;0;0;0;0
"H";"PA";"Pädagogik (nur Bildungsgang Realschule)";null;null;null;0;0;0;0;0;0;0
"H";"PH";"Physik";null;null;null;0;0;0;0;0;0;0
"H";"PK";"Politik";null;null;null;0;0;0;0;0;0;0
"H";"PM";"Unterricht in der Herkunftssprache - Polnisch";null;null;null;0;0;0;0;0;0;0
"H";"PP";"Praktische Philosophie";null;null;null;0;0;0;0;0;0;0
"H";"PS";"Psychologie (nur Bildungsgang Realschule)";null;null;null;0;0;0;0;0;0;0
"H";"PÖ";"Politik/Ökonomische Grundbildung (Realschulbildungsgang)";null;null;null;0;0;0;0;0;0;0
"H";"QH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Farsi";null;null;null;0;0;0;0;0;0;0
"H";"QM";"Unterricht in der Herkunftssprache - Farsi";null;null;null;0;0;0;0;0;0;0
"H";"R";"Russisch";null;null;null;0;0;0;0;0;0;0
"H";"RH";"Herkunftssprache anst. einer Pflichtfremdsprache - Arabisch (nur BG Realschule)";null;null;null;0;0;0;0;0;0;0
"H";"RM";"Unterricht in der Herkunftssprache - Russisch";null;null;null;0;0;0;0;0;0;0
"H";"S";"Spanisch (nur Bildungsgang Realschule)";null;null;null;0;0;0;0;0;0;0
"H";"S3";"Sport für Jungen";null;null;null;0;0;0;0;0;0;0
"H";"S4";"Sport für Mädchen";null;null;null;0;0;0;0;0;0;0
"H";"SG";"sonderpädag. Förderung für Schüler/-innen mit sonderpädag. Förderbedarf";null;null;null;0;0;0;0;0;0;0
"H";"SH";"Herkunftssprache anst. einer Pflichtfremdsprache - Spanisch (nur BG Realschule)";null;null;null;0;0;0;0;0;0;0
"H";"SM";"Unterricht in der Herkunftssprache - Spanisch";null;null;null;0;0;0;0;0;0;0
"H";"SP";"Sport";null;null;null;0;0;0;0;0;0;0
"H";"SR";"sonstige Sprachen (z.B. Arabisch, Chinesisch)";null;null;null;0;0;0;0;0;0;0
"H";"SW";"Sozialwissenschaften  (nur BG Realschule im Wahlpflichtbereich Jhg.  07 - 10)";null;null;null;0;0;0;0;0;0;0
"H";"T";"Türkisch";null;null;null;0;0;0;0;0;0;0
"H";"TC";"Technik (nur Bildungsgang Realschule)";null;null;null;0;0;0;0;0;0;0
"H";"TH";"Herkunftssprache anst. einer Pflichtfremdsprache - Türkisch (nur BG Realschule)";null;null;null;0;0;0;0;0;0;0
"H";"TM";"Unterricht in der Herkunftssprache - Türkisch";null;null;null;0;0;0;0;0;0;0
"H";"TX";"Textilgestaltung";null;null;null;0;0;0;0;0;0;0
"H";"UH";"Herkunftssprache anst. einer Pflichtfremdsprache - Russisch (nur BG Realschule)";null;null;null;0;0;0;0;0;0;0
"H";"UM";"Unterricht in der Herkunftssprache - Rumänisch";null;null;null;0;0;0;0;0;0;0
"H";"VF";"Fächer im genehmigten Schulversuch und sonstige Fächer";null;null;null;0;0;0;0;0;0;0
"H";"VH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Bulgarisch";null;null;null;0;0;0;0;0;0;0
"H";"VM";"Unterricht in der Herkunftssprache - Bulgarisch";null;null;null;0;0;0;0;0;0;0
"H";"WP";"Wirtschaft-Politik (nur Realschulbildungsgang)";null;null;null;0;0;0;0;0;0;0
"H";"WW";"Wirtschaft (nur Realschulbildungsgang)";null;null;null;0;0;0;0;0;0;0
"H";"XH";"Herkunftssprache anstelle einer Pflichtfremdsprache - sonstige Sprache";null;null;null;0;0;0;0;0;0;0
"H";"XM";"Unterricht in der Herkunftssprache - sonstige Sprache";null;null;null;0;0;0;0;0;0;0
"H";"YH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Koreanisch";null;null;null;0;0;0;0;0;0;0
"H";"YM";"Unterricht in der Herkunftssprache - Koreanisch";null;null;null;0;0;0;0;0;0;0
"H";"YR";"orthodoxe Religionslehre (Syrisch)";null;null;null;0;0;0;0;0;0;0
"H";"Z";"Neugriechisch (nur Bildungsgang Realschule)";null;null;null;0;0;0;0;0;0;0
"H";"ZH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Kurdische Sprachen";null;null;null;0;0;0;0;0;0;0
"H";"ZM";"Unterricht in der Herkunftssprache - Kurdische Sprachen (Sorani, Komanci, Zaza)";null;null;null;0;0;0;0;0;0;0
"PS";"AH";"Arbeitslehre - Schwerpunkt Hauswirtschaft (nur Regelunterricht)";null;null;null;0;0;0;0;0;0;0
"PS";"AL";"Arbeitslehre - Integration Hauswirtschaft, Technik, Wirtschaftslehre";null;null;null;0;0;0;0;0;0;0
"PS";"AM";"Unterricht in der Herkunftssprache - Arabisch";null;null;null;0;0;0;0;0;0;0
"PS";"AR";"Alevitische Religionslehre nach den Grundsätzen des AABF";null;null;null;0;0;0;0;0;0;0
"PS";"AT";"Arbeitslehre - Schwerpunkt Technik (nur Regelunterricht)";null;null;null;0;0;0;0;0;0;0
"PS";"AW";"Arbeitslehre - Schwerpunkt Wirtschaft (nur Regelunterricht)";null;null;null;0;0;0;0;0;0;0
"PS";"AX";"Arbeitslehre - Technik/Wirtschaft (nur Wahlpflichtunterricht)";null;null;null;0;0;0;0;0;0;0
"PS";"AY";"Arbeitslehre - Hauswirtschaft/Wirtschaft (nur Wahlpflichtunterricht)";null;null;null;0;0;0;0;0;0;0
"PS";"BH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Bosnisch";null;null;null;0;0;0;0;0;0;0
"PS";"BI";"Biologie";null;null;null;0;0;0;0;0;0;0
"PS";"BM";"Unterricht in der Herkunftssprache - Bosnisch";null;null;null;0;0;0;0;0;0;0
"PS";"BV";"Berufsvorbereitung";null;null;null;0;0;0;0;0;0;0
"PS";"C0";"Chinesisch, regulärer Beginn in der Einführungsphase";null;null;null;0;0;0;0;0;0;0
"PS";"C5";"Chinesisch, regulärer Beginn in Jahrgang 5";null;null;null;0;0;0;0;0;0;0
"PS";"C6";"Chinesisch, regulärer Beginn in Jahrgang 6";null;null;null;0;0;0;0;0;0;0
"PS";"C8";"Chinesisch, regulärer Beginn in Jahrgang 8";null;null;null;0;0;0;0;0;0;0
"PS";"CH";"Chemie";null;null;null;0;0;0;0;0;0;0
"PS";"CM";"Unterricht in der Herkunftssprache - Kroatisch";null;null;null;0;0;0;0;0;0;0
"PS";"CQ";"Chinesisch, außerhalb des regulären Fachunterrichts";null;null;null;0;0;0;0;0;0;0
"PS";"D";"Deutsch";null;null;null;0;0;0;0;0;0;0
"PS";"DH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Rumänisch";null;null;null;0;0;0;0;0;0;0
"PS";"DS";"Darstellen und Gestalten";null;null;null;0;0;0;0;0;0;0
"PS";"E";"Englisch";null;null;null;0;0;0;0;0;0;0
"PS";"EH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Serbisch";null;null;null;0;0;0;0;0;0;0
"PS";"EK";"Erdkunde/Geographie";null;null;null;0;0;0;0;0;0;0
"PS";"EL";"Ernährungslehre";null;null;null;0;0;0;0;0;0;0
"PS";"EM";"Unterricht in der Herkunftssprache - Serbisch";null;null;null;0;0;0;0;0;0;0
"PS";"EN";"Evangelische Religionslehre (konfessionell kooperativ)";null;null;null;0;0;0;0;0;0;0
"PS";"ER";"Evangelische Religionslehre";null;null;null;0;0;0;0;0;0;0
"PS";"F0";"Französisch, regulärer Beginn in der Einführungsphase";null;null;null;0;0;0;0;0;0;0
"PS";"F5";"Französisch, regulärer Beginn in Jahrgang 5";null;null;null;0;0;0;0;0;0;0
"PS";"F6";"Französisch, regulärer Beginn in Jahrgang 6";null;null;null;0;0;0;0;0;0;0
"PS";"F8";"Französisch, regulärer Beginn in Jahrgang 8";null;null;null;0;0;0;0;0;0;0
"PS";"FQ";"Französisch, außerhalb des regulären Fachunterrichts";null;null;null;0;0;0;0;0;0;0
"PS";"FU";"Förderunterricht";null;null;null;0;0;0;0;0;0;0
"PS";"G0";"Altgriechisch, regulärer Beginn in der Einführungsphase";null;null;null;0;0;0;0;0;0;0
"PS";"G5";"Altgriechisch, regulärer Beginn in Jahrgang 5";null;null;null;0;0;0;0;0;0;0
"PS";"G6";"Altgriechisch, regulärer Beginn in Jahrgang 6";null;null;null;0;0;0;0;0;0;0
"PS";"G8";"Altgriechisch, regulärer Beginn in Jahrgang 8";null;null;null;0;0;0;0;0;0;0
"PS";"GE";"Geschichte";null;null;null;0;0;0;0;0;0;0
"PS";"GH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Neugriechisch";null;null;null;0;0;0;0;0;0;0
"PS";"GL";"Gesellschaftslehre (Integration: Erdkunde, Geschichte, Politik bzw. W-P))";null;null;null;0;0;0;0;0;0;0
"PS";"GM";"Unterricht in der Herkunftssprache - Neugriechisch";null;null;null;0;0;0;0;0;0;0
"PS";"GQ";"Altgriechisch, außerhalb des regulären Fachunterrichts";null;null;null;0;0;0;0;0;0;0
"PS";"H0";"Hebräisch, regulärer Beginn in der Einführungsphase";null;null;null;0;0;0;0;0;0;0
"PS";"H5";"Hebräisch, regulärer Beginn in Jahrgang 5";null;null;null;0;0;0;0;0;0;0
"PS";"H6";"Hebräisch, regulärer Beginn in Jahrgang 6";null;null;null;0;0;0;0;0;0;0
"PS";"H8";"Hebräisch, regulärer Beginn in Jahrgang 8";null;null;null;0;0;0;0;0;0;0
"PS";"HH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Kroatisch";null;null;null;0;0;0;0;0;0;0
"PS";"HQ";"Hebräisch, außerhalb des regulären Fachunterrichts";null;null;null;0;0;0;0;0;0;0
"PS";"HR";"Jüdische Religionslehre";null;null;null;0;0;0;0;0;0;0
"PS";"HU";"Hausunterricht";null;null;null;0;0;0;0;0;0;0
"PS";"HW";"Hauswirtschaft (nur SI)";null;null;null;0;0;0;0;0;0;0
"PS";"I0";"Italienisch, regulärer Beginn in der Einführungsphase";null;null;null;0;0;0;0;0;0;0
"PS";"I5";"Italienisch, regulärer Beginn in Jahrgang 5";null;null;null;0;0;0;0;0;0;0
"PS";"I6";"Italienisch, regulärer Beginn in Jahrgang 6";null;null;null;0;0;0;0;0;0;0
"PS";"I8";"Italienisch, regulärer Beginn in Jahrgang 8";null;null;null;0;0;0;0;0;0;0
"PS";"IE";"Individuelles Lernen (Ergänzungsstunden, Ganztag- und Betreuungsangebote)";null;null;null;0;0;0;0;0;0;0
"PS";"IF";"Informatik";null;null;null;0;0;0;0;0;0;0
"PS";"IH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Italienisch";null;null;null;0;0;0;0;0;0;0
"PS";"IK";"Individuelles Lernen (dem Kernstundenkontingent entnommen)";null;null;null;0;0;0;0;0;0;0
"PS";"IL";"Islamische Religionslehre";null;null;null;0;0;0;0;0;0;0
"PS";"IM";"Unterricht in der Herkunftssprache - Italienisch";null;null;null;0;0;0;0;0;0;0
"PS";"IN";"Instrumentalpraktischer Grundkurs";null;null;null;0;0;0;0;0;0;0
"PS";"IQ";"Italienisch, außerhalb des regulären Fachunterrichts";null;null;null;0;0;0;0;0;0;0
"PS";"JH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Niederländisch";null;null;null;0;0;0;0;0;0;0
"PS";"K0";"Japanisch, regulärer Beginn in der Einführungsphase";null;null;null;0;0;0;0;0;0;0
"PS";"K5";"Japanisch, regulärer Beginn in Jahrgang 5";null;null;null;0;0;0;0;0;0;0
"PS";"K6";"Japanisch, regulärer Beginn in Jahrgang 6";null;null;null;0;0;0;0;0;0;0
"PS";"K8";"Japanisch, regulärer Beginn in Jahrgang 8";null;null;null;0;0;0;0;0;0;0
"PS";"KN";"Katholische Religionslehre (konfessionell kooperativ)";null;null;null;0;0;0;0;0;0;0
"PS";"KQ";"Japanisch, außerhalb des regulären Fachunterrichts";null;null;null;0;0;0;0;0;0;0
"PS";"KR";"Katholische Religionslehre";null;null;null;0;0;0;0;0;0;0
"PS";"KU";"Kunst";null;null;null;0;0;0;0;0;0;0
"PS";"L0";"Lateinisch, regulärer Beginn in der Einführungsphase";null;null;null;0;0;0;0;0;0;0
"PS";"L5";"Lateinisch, regulärer Beginn in Jahrgang 5";null;null;null;0;0;0;0;0;0;0
"PS";"L6";"Lateinisch, regulärer Beginn in Jahrgang 6";null;null;null;0;0;0;0;0;0;0
"PS";"L8";"Lateinisch, regulärer Beginn in Jahrgang 8";null;null;null;0;0;0;0;0;0;0
"PS";"LH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Albanisch";null;null;null;0;0;0;0;0;0;0
"PS";"LI";"Grundkurs in Literatur";null;null;null;0;0;0;0;0;0;0
"PS";"LM";"Unterricht in der Herkunftssprache - Albanisch";null;null;null;0;0;0;0;0;0;0
"PS";"LQ";"Lateinisch, außerhalb des regulären Fachunterrichts";null;null;null;0;0;0;0;0;0;0
"PS";"M";"Mathematik";null;null;null;0;0;0;0;0;0;0
"PS";"MH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Mazedonisch";null;null;null;0;0;0;0;0;0;0
"PS";"MM";"Unterricht in der Herkunftssprache - Mazedonisch";null;null;null;0;0;0;0;0;0;0
"PS";"MU";"Musik";null;null;null;0;0;0;0;0;0;0
"PS";"N0";"Niederländisch, regulärer Beginn in der Einführungsphase";null;null;null;0;0;0;0;0;0;0
"PS";"N5";"Niederländisch, regulärer Beginn in Jahrgang 5";null;null;null;0;0;0;0;0;0;0
"PS";"N6";"Niederländisch, regulärer Beginn in Jahrgang 6";null;null;null;0;0;0;0;0;0;0
"PS";"N8";"Niederländisch, regulärer Beginn in Jahrgang 8";null;null;null;0;0;0;0;0;0;0
"PS";"NH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Polnisch";null;null;null;0;0;0;0;0;0;0
"PS";"NM";"Unterricht in der Herkunftssprache - Niederländisch";null;null;null;0;0;0;0;0;0;0
"PS";"NQ";"Niederländisch, außerhalb des regulären Fachunterrichts";null;null;null;0;0;0;0;0;0;0
"PS";"NW";"Naturwissenschaften (Integration: Physik, Chemie, Biologie)";null;null;null;0;0;0;0;0;0;0
