ID;ORT;REGSCHL;STRASSE;STAND
3920307;"Minden";"05770024";"Sollingweg";
3920308;"Minden";"05770024";"Sollort";
3920309;"Minden";"05770024";"Sonneneck";
3920310;"Minden";"05770024";"Sonnenkamp";
3920311;"Minden";"05770024";"Soodstr.";
3920312;"Minden";"05770024";"Sophienweg";
3920313;"Minden";"05770024";"Spandauer Weg";
3920314;"Minden";"05770024";"Spechtstr.";
3920545;"Minden";"05770024";"Speckenstr.";
3920315;"Minden";"05770024";"Sperberweg";
3920316;"Minden";"05770024";"Sperlingslust";
3920317;"Minden";"05770024";"Spessartweg";
3920318;"Minden";"05770024";"Spiekerheide";
3920319;"Minden";"05770024";"Spillingsbreede";
3920320;"Minden";"05770024";"Spleet";
3920321;"Minden";"05770024";"Spreeweg";
3920322;"Minden";"05770024";"St.-Ansgar-Platz";
3920323;"Minden";"05770024";"St.-Ansgar-Str.";
3920324;"Minden";"05770024";"Stahnsdorfer Weg";
3920325;"Minden";"05770024";"Starenweg";
3920326;"Minden";"05770024";"Staudenstr.";
3920327;"Minden";"05770024";"Steigerweg";
3920328;"Minden";"05770024";"Steiler Weg";
3920329;"Minden";"05770024";"Steinbrede";
3920330;"Minden";"05770024";"Steinkreuzstr.";
3920331;"Minden";"05770024";"Steinstr.";
3920332;"Minden";"05770024";"Steinweg";
3920333;"Minden";"05770024";"Stemmer Heide";
3920572;"Minden";"05770024";"Stemmer Heideweg";
3920334;"Minden";"05770024";"Stemmer Landstr.";
3920335;"Minden";"05770024";"Stemmer Weingarten";
3920336;"Minden";"05770024";"Sternenweg";
3920337;"Minden";"05770024";"Sternwalder Str.";
3920338;"Minden";"05770024";"Stettiner Str.";
3920339;"Minden";"05770024";"Stiftsallee";
3920340;"Minden";"05770024";"Stiftstr.";
3920341;"Minden";"05770024";"Stockförth";
3920342;"Minden";"05770024";"Stollenweg";
3920343;"Minden";"05770024";"Stoppelkamp";
3920344;"Minden";"05770024";"Stormstr.";
3920345;"Minden";"05770024";"Stremmingshof";
3920346;"Minden";"05770024";"Strepel";
3920347;"Minden";"05770024";"Stresemannstr.";
3920351;"Minden";"05770024";"Südbruch";
3920352;"Minden";"05770024";"Südfelder Str.";
3920353;"Minden";"05770024";"Südring";
3920354;"Minden";"05770024";"Südringbrede";
3920355;"Minden";"05770024";"Südweg";
3920356;"Minden";"05770024";"Süntelstr.";
3920348;"Minden";"05770024";"Suttoner Weg";
3920349;"Minden";"05770024";"Syltweg";
3920350;"Minden";"05770024";"Sympherstr.";
3920358;"Minden";"05770024";"Talerweg";
3920359;"Minden";"05770024";"Tangermünder Str.";
3920360;"Minden";"05770024";"Tannenweg";
3920361;"Minden";"05770024";"Taubenweg";
3920362;"Minden";"05770024";"Tauberstr.";
3920363;"Minden";"05770024";"Taunusweg";
3920364;"Minden";"05770024";"Taxusstr.";
3920365;"Minden";"05770024";"Teichstr.";
3920369;"Minden";"05770024";"Tempelhofer Weg";
3920562;"Minden";"05770024";"Tenorgasse";
3920370;"Minden";"05770024";"Theodor-Heuss-Str.";
3920371;"Minden";"05770024";"Thorenfeld";
3920372;"Minden";"05770024";"Thorenkamp";
3920373;"Minden";"05770024";"Thunekamp";
3920555;"Minden";"05770024";"Tietzelweg";
3920374;"Minden";"05770024";"Tillystr.";
3920375;"Minden";"05770024";"Timpenweg";
3920376;"Minden";"05770024";"Todtenhauser Dorfstr.";
3920377;"Minden";"05770024";"Todtenhauser Heideweg";
3920378;"Minden";"05770024";"Todtenhauser Str.";
3920379;"Minden";"05770024";"Tonhallenstr.";
3920380;"Minden";"05770024";"Tonweg";
3920357;"Minden";"05770024";"Töpferweg";
3920381;"Minden";"05770024";"Torfweg";
3920382;"Minden";"05770024";"Torgauer Str.";
3920383;"Minden";"05770024";"Travestr.";
3920384;"Minden";"05770024";"Triangel";
3920385;"Minden";"05770024";"Trippeldamm";
3920386;"Minden";"05770024";"Trockenhof";
3920387;"Minden";"05770024";"Tulpenweg";
3920388;"Minden";"05770024";"Turnerweg";
3919232;"Minden";"05770024";"Über den Wiesen";
3920389;"Minden";"05770024";"Uferstr.";
3920390;"Minden";"05770024";"Uhlenweg";
3920391;"Minden";"05770024";"Ulmenstr.";
3920392;"Minden";"05770024";"Ulrikenstr.";
3920393;"Minden";"05770024";"Umradstr.";
3920394;"Minden";"05770024";"Unter den Bäumen";
3920395;"Minden";"05770024";"Unter den Eichen";
3920396;"Minden";"05770024";"Unterdamm";
3920397;"Minden";"05770024";"Unterm Berge";
3920403;"Minden";"05770024";"Uphauser Weg";
3920404;"Minden";"05770024";"Uranusstr.";
3920405;"Minden";"05770024";"Valentinsweg";
3920406;"Minden";"05770024";"Van-Gogh-Str.";
3920407;"Minden";"05770024";"Veilchenweg";
3920408;"Minden";"05770024";"Venusstr.";
3920409;"Minden";"05770024";"Videbullenstr.";
3920410;"Minden";"05770024";"Viktoriastr.";
3920414;"Minden";"05770024";"Vinckestr.";
3920415;"Minden";"05770024";"Vogelerstr.";
3920416;"Minden";"05770024";"Vogelsang";
3920417;"Minden";"05770024";"Volkerstr.";
3920419;"Minden";"05770024";"Von-Borries-Str.";
3920418;"Minden";"05770024";"Von-dem-Bussche-Str.";
3920420;"Minden";"05770024";"Von-Droste-Hülshoff-Str.";
3920421;"Minden";"05770024";"Von-Galen-Str.";
3920422;"Minden";"05770024";"Von-Streithorst-Str.";
3920423;"Minden";"05770024";"Vor dem Walde";
3920565;"Minden";"05770024";"Vor den Driften";
3920424;"Minden";"05770024";"Vor der Höhe";
3920425;"Minden";"05770024";"Vorlaenderstr.";
3920426;"Minden";"05770024";"Vorm Berge";
3920427;"Minden";"05770024";"Vorm Kamp";
3920428;"Minden";"05770024";"Vorm Thoren";
3920429;"Minden";"05770024";"Voßloch";
3920430;"Minden";"05770024";"Wachtelstr.";
3920431;"Minden";"05770024";"Wagnerstr.";
3920432;"Minden";"05770024";"Wallfahrtsteich";
3920433;"Minden";"05770024";"Wallstr.";
3920434;"Minden";"05770024";"Walterstr.";
3920435;"Minden";"05770024";"Walver Acker";
3920436;"Minden";"05770024";"Walverdiek";
3920437;"Minden";"05770024";"Walwenstr.";
3920438;"Minden";"05770024";"Wangenheimstr.";
3920439;"Minden";"05770024";"Wankelstr.";
3920440;"Minden";"05770024";"Warthestr.";
3920441;"Minden";"05770024";"Wasserstr.";
3920442;"Minden";"05770024";"Waterfuhr";
3920443;"Minden";"05770024";"Waterloostr.";
3920444;"Minden";"05770024";"Weberberg";
3920569;"Minden";"05770024";"Weesensteiner Weg";
3920445;"Minden";"05770024";"Weg in die Hanebek";
3920446;"Minden";"05770024";"Weg nach Petershagen";
3920447;"Minden";"05770024";"Wegelinstr.";
3920448;"Minden";"05770024";"Weichselstr.";
3920449;"Minden";"05770024";"Weidengrund";
3920450;"Minden";"05770024";"Weidestr.";
3920451;"Minden";"05770024";"Weimarweg";
3920452;"Minden";"05770024";"Weingarten";
3920453;"Minden";"05770024";"Weißenburgstr.";
3920454;"Minden";"05770024";"Weitblick";
3920455;"Minden";"05770024";"Weizenkamp";
3920456;"Minden";"05770024";"Welfenweg";
3920457;"Minden";"05770024";"Wellenbrede";
3920458;"Minden";"05770024";"Werftstr.";
3920459;"Minden";"05770024";"Wernerstr.";
3920460;"Minden";"05770024";"Wernher-von-Braun-Str.";
3920461;"Minden";"05770024";"Werraweg";
3920462;"Minden";"05770024";"Werrestr.";
3920546;"Minden";"05770024";"Weseraue";
3920463;"Minden";"05770024";"Weserblick";
3920464;"Minden";"05770024";"Weserglacis";
3920465;"Minden";"05770024";"Weserpromenade";
3920466;"Minden";"05770024";"Weserstr.";
3920467;"Minden";"05770024";"Weserufer";
3920468;"Minden";"05770024";"Westerfeldweg";
3920469;"Minden";"05770024";"Westergrund";
3920470;"Minden";"05770024";"Westerheide";
3920471;"Minden";"05770024";"Weststr.";
3920472;"Minden";"05770024";"Wettinerallee";
3920473;"Minden";"05770024";"Wickenbreede";
3920474;"Minden";"05770024";"Widukindstr.";
3920475;"Minden";"05770024";"Wiebusch";
3920476;"Minden";"05770024";"Wiemersheide";
3920477;"Minden";"05770024";"Wiesengrund";
3920478;"Minden";"05770024";"Wiesenstr.";
3920479;"Minden";"05770024";"Wietersheimer Str.";
3920480;"Minden";"05770024";"Wilhelm-Busch-Str.";
3920481;"Minden";"05770024";"Wilhelm-Raabe-Str.";
3920486;"Minden";"05770024";"Wilhelmstr.";
3920482;"Minden";"05770024";"Wilhelm-Tell-Str.";
3920487;"Minden";"05770024";"Willy-Michel-Str.";
3920488;"Minden";"05770024";"Wilmastr.";
3920489;"Minden";"05770024";"Wilmersdorfer Weg";
3920490;"Minden";"05770024";"Windloch";
3920491;"Minden";"05770024";"Windmühlenstr.";
3920492;"Minden";"05770024";"Windsorweg";
3920493;"Minden";"05770024";"Winkelstr.";
3920494;"Minden";"05770024";"Wintgensstr.";
3920495;"Minden";"05770024";"Winzerweg";
3920496;"Minden";"05770024";"Wittekindallee";
3920497;"Minden";"05770024";"Wittelsbacherallee";
3920501;"Minden";"05770024";"Wittemoor";
3920502;"Minden";"05770024";"Wolfskuhle";
3920503;"Minden";"05770024";"Wupperstr.";
3920536;"Minden";"05770024";"Zähringerallee";
3920504;"Minden";"05770024";"Zechenstr.";
3920505;"Minden";"05770024";"Zedernweg";
3920506;"Minden";"05770024";"Zehlendorfer Weg";
3920507;"Minden";"05770024";"Zeisigweg";
3920508;"Minden";"05770024";"Zeppelinweg";
3920509;"Minden";"05770024";"Ziegeleiweg";
3920510;"Minden";"05770024";"Ziethenstr.";
3920511;"Minden";"05770024";"Zikadenweg";
3920512;"Minden";"05770024";"Zobelweg";
3920513;"Minden";"05770024";"Zum Bruch";
3920514;"Minden";"05770024";"Zum Diek";
3920515;"Minden";"05770024";"Zum Dienstland";
3920516;"Minden";"05770024";"Zum Finstern Felde";
3920517;"Minden";"05770024";"Zum Grenzbach";
3920518;"Minden";"05770024";"Zum Hopfengarten";
3920519;"Minden";"05770024";"Zum Hüben";
3920520;"Minden";"05770024";"Zum Industriehafen";
3920521;"Minden";"05770024";"Zum Kindergarten";
3920522;"Minden";"05770024";"Zum Klei";
3920523;"Minden";"05770024";"Zum Schulkamp";
3920524;"Minden";"05770024";"Zum Seegraben";
3920525;"Minden";"05770024";"Zum Weingarten";
3920526;"Minden";"05770024";"Zum Winkel";
3920527;"Minden";"05770024";"Zur Bleiche";
3920587;"Minden";"05770024";"Zur Bruchbreede";
3920528;"Minden";"05770024";"Zur Großenheide";
3920585;"Minden";"05770024";"Zur Heidewiese";
3920529;"Minden";"05770024";"Zur Herrenbreede";
3920530;"Minden";"05770024";"Zur Schmiede";
3920531;"Minden";"05770024";"Zur Schule";
3920532;"Minden";"05770024";"Zur Tonkuhle";
3920533;"Minden";"05770024";"Zuschlag";
3920534;"Minden";"05770024";"Zweihöfe";
3920535;"Minden";"05770024";"Zwischen den Wegen";
3941700;"Petershagen";"05770028";"Ackerweg";
3942098;"Petershagen";"05770028";"Adalbert-Menze-Weg";
3941701;"Petershagen";"05770028";"Ahornweg";
3941698;"Petershagen";"05770028";"Ährenweg";
3942099;"Petershagen";"05770028";"Allerbruch";
3942100;"Petershagen";"05770028";"Alte Fährstr.";
3941702;"Petershagen";"05770028";"Alte Heide";
3941703;"Petershagen";"05770028";"Alter Kirchweg";
3941704;"Petershagen";"05770028";"Alter Postdamm";
3941705;"Petershagen";"05770028";"Alter Postweg";
3941706;"Petershagen";"05770028";"Alter Schulweg";
3941707;"Petershagen";"05770028";"Alter Sportplatz";
3941708;"Petershagen";"05770028";"Am Alten Forsthaus";
3941709;"Petershagen";"05770028";"Am Alten Friedhof";
3941710;"Petershagen";"05770028";"Am Bahnhof";
3942101;"Petershagen";"05770028";"Am Bollerbach";
3941711;"Petershagen";"05770028";"Am Brink";
3942102;"Petershagen";"05770028";"Am Brokenkamp";
3941712;"Petershagen";"05770028";"Am Bruch";
3941713;"Petershagen";"05770028";"Am Brunnen";
3941714;"Petershagen";"05770028";"Am Denkmal";
3941715;"Petershagen";"05770028";"Am Dreieck";
3941716;"Petershagen";"05770028";"Am Fichtenwäldchen";
3941717;"Petershagen";"05770028";"Am Forst";
3942546;"Petershagen";"05770028";"Am Fössebarg";
3941718;"Petershagen";"05770028";"Am Friedhof";
3941719;"Petershagen";"05770028";"Am Graben";
3941720;"Petershagen";"05770028";"Am Haferkamp";
3942103;"Petershagen";"05770028";"Am Hauskamp";
3941721;"Petershagen";"05770028";"Am Heerwege";
3941722;"Petershagen";"05770028";"Am Hügel";
3942104;"Petershagen";"05770028";"Am Hundesteg";
3942105;"Petershagen";"05770028";"Am Ilser Brink";
3941723;"Petershagen";"05770028";"Am Kamp";
3941724;"Petershagen";"05770028";"Am Knick";
3941725;"Petershagen";"05770028";"Am Markt";
3942107;"Petershagen";"05770028";"Am Mindener Wald";
3942106;"Petershagen";"05770028";"Am Mönkegarten";
3941726;"Petershagen";"05770028";"Am Mühlenbach";
3942108;"Petershagen";"05770028";"Am Mühlenbusch";
3941727;"Petershagen";"05770028";"Am Osterbach";
3942539;"Petershagen";"05770028";"Am Perskamp";
3942109;"Petershagen";"05770028";"Am Ratskeller";
3942535;"Petershagen";"05770028";"Am Roggengarten";
3941728;"Petershagen";"05770028";"Am Schloß";
3942110;"Petershagen";"05770028";"Am Schnetgraben";
3942111;"Petershagen";"05770028";"Am Schulbusch";
3941729;"Petershagen";"05770028";"Am Sportplatz";
3941730;"Petershagen";"05770028";"Am Steinbach";
3941731;"Petershagen";"05770028";"Am Teich";
3942112;"Petershagen";"05770028";"Am Tonloch";
3941732;"Petershagen";"05770028";"Am Walde";
3941733;"Petershagen";"05770028";"Am Wassergraben";
3941734;"Petershagen";"05770028";"Am Wehr";
3941735;"Petershagen";"05770028";"Amselweg";
3941736;"Petershagen";"05770028";"An den Weiden";
3941737;"Petershagen";"05770028";"An der Bahn";
3941738;"Petershagen";"05770028";"An der Kirche";
3941739;"Petershagen";"05770028";"An der Koppel";
3942113;"Petershagen";"05770028";"An der Nodewehr";
3941740;"Petershagen";"05770028";"An der Quelle";
3941741;"Petershagen";"05770028";"An der Sandgrube";
3941742;"Petershagen";"05770028";"An der Schleuse";
3941743;"Petershagen";"05770028";"An der Schule";
3942114;"Petershagen";"05770028";"An der Wandlung";
3941744;"Petershagen";"05770028";"Angerstr.";
3942115;"Petershagen";"05770028";"Apfelbrede";
3942116;"Petershagen";"05770028";"Arenshorst";
3941745;"Petershagen";"05770028";"Aueweg";
3941746;"Petershagen";"05770028";"Auf dem Berge";
3942552;"Petershagen";"05770028";"Auf dem Brame";
3942117;"Petershagen";"05770028";"Auf dem Bresen";
3941747;"Petershagen";"05770028";"Auf dem Brink";
3941748;"Petershagen";"05770028";"Auf dem End";
3941749;"Petershagen";"05770028";"Auf dem Felde";
3942118;"Petershagen";"05770028";"Auf dem Hollo";
3942119;"Petershagen";"05770028";"Auf dem Holze";
3942120;"Petershagen";"05770028";"Auf dem Huhne";
3941750;"Petershagen";"05770028";"Auf dem Kampe";
3942121;"Petershagen";"05770028";"Auf dem Moore";
3942122;"Petershagen";"05770028";"Auf dem Roen";
3941751;"Petershagen";"05770028";"Auf dem Sandberg";
3941752;"Petershagen";"05770028";"Auf dem Sande";
3941753;"Petershagen";"05770028";"Auf dem Ufer";
3941754;"Petershagen";"05770028";"Auf dem Winkel";
3941756;"Petershagen";"05770028";"Auf den Höfen";
3941757;"Petershagen";"05770028";"Auf der Bult";
3941760;"Petershagen";"05770028";"Auf der Heide";
3942123;"Petershagen";"05770028";"Auf der Höge";
3941761;"Petershagen";"05770028";"Auf der Lehmkuhle";
3942124;"Petershagen";"05770028";"Auf der Loge";
3942125;"Petershagen";"05770028";"Auf der Plaße";
3942126;"Petershagen";"05770028";"Auf der Seelhorst";
3942127;"Petershagen";"05770028";"Auf der Tappenau";
3942128;"Petershagen";"05770028";"Auf der Tinnige";
3941762;"Petershagen";"05770028";"Bachstr.";
3942132;"Petershagen";"05770028";"Bahlenhorststr.";
3941763;"Petershagen";"05770028";"Bahndamm";
3941764;"Petershagen";"05770028";"Bahnhofsplatz";
3941765;"Petershagen";"05770028";"Bahnhofstr.";
3941766;"Petershagen";"05770028";"Bahnweg";
3942133;"Petershagen";"05770028";"Barnau";
3941767;"Petershagen";"05770028";"Beckerskamp";
3941768;"Petershagen";"05770028";"Bergring";
3942134;"Petershagen";"05770028";"Bergtrift";
3942547;"Petershagen";"05770028";"Bernhard-Knubel-Str.";
3941769;"Petershagen";"05770028";"Besselstr.";
3942135;"Petershagen";"05770028";"Beuteleistr.";
3942136;"Petershagen";"05770028";"Bickbeeren";
3942550;"Petershagen";"05770028";"Bierder Mühle";
3942137;"Petershagen";"05770028";"Bierder Str.";
3942138;"Petershagen";"05770028";"Bierderloh";
3941770;"Petershagen";"05770028";"Binsengrund";
3942139;"Petershagen";"05770028";"Birkenkampweg";
3941771;"Petershagen";"05770028";"Birkenweg";
3941772;"Petershagen";"05770028";"Birnenweg";
3941773;"Petershagen";"05770028";"Bismarckplatz";
3942537;"Petershagen";"05770028";"Blenkenkamp";
3941774;"Petershagen";"05770028";"Blumenweg";
3941775;"Petershagen";"05770028";"Blütenweg";
3942129;"Petershagen";"05770028";"Böcheringweg";
3941776;"Petershagen";"05770028";"Bockmühlenweg";
3942140;"Petershagen";"05770028";"Bockshorn";
3942141;"Petershagen";"05770028";"Bodendorfer Weg";
3942142;"Petershagen";"05770028";"Bohnhorster Weg";
3942143;"Petershagen";"05770028";"Bollheide";
3942130;"Petershagen";"05770028";"Bölsberg";
3942144;"Petershagen";"05770028";"Boomhoff";
3942145;"Petershagen";"05770028";"Borstel";
3942131;"Petershagen";"05770028";"Bössel";
3942146;"Petershagen";"05770028";"Brakfeld";
3942147;"Petershagen";"05770028";"Brammerweg";
3942148;"Petershagen";"05770028";"Brandenbeeke";
3941777;"Petershagen";"05770028";"Brandheide";
3941778;"Petershagen";"05770028";"Brandheider Weg";
3942149;"Petershagen";"05770028";"Brandhorststr.";
3942150;"Petershagen";"05770028";"Brandstätte";
3942151;"Petershagen";"05770028";"Braukamp";
3942152;"Petershagen";"05770028";"Bredenbeeke";
3941779;"Petershagen";"05770028";"Breede";
3941780;"Petershagen";"05770028";"Breiter Weg";
3941781;"Petershagen";"05770028";"Bremer Str.";
3942153;"Petershagen";"05770028";"Brennwisk";
3941782;"Petershagen";"05770028";"Breslauer Str.";
3942154;"Petershagen";"05770028";"Brinkeck";
3942155;"Petershagen";"05770028";"Brinkgarten";
3941783;"Petershagen";"05770028";"Brinkstr.";
3942156;"Petershagen";"05770028";"Brokenkamp";
3942157;"Petershagen";"05770028";"Brucht";
3941784;"Petershagen";"05770028";"Bruchweg";
3941786;"Petershagen";"05770028";"Brückenkamp";
3941787;"Petershagen";"05770028";"Brückenweg";
3942159;"Petershagen";"05770028";"Brüderecke";
3941791;"Petershagen";"05770028";"Brüdergasse";
3941792;"Petershagen";"05770028";"Brüderstr.";
3941793;"Petershagen";"05770028";"Brüggenfeld";
3942160;"Petershagen";"05770028";"Brüninghorstedter Str.";
3941785;"Petershagen";"05770028";"Brunnenweg";
3942158;"Petershagen";"05770028";"Brunsdamm";
3942542;"Petershagen";"05770028";"Brunsfeld";
3942170;"Petershagen";"05770028";"Büchenberg";
3942161;"Petershagen";"05770028";"Buchholzer Eck";
3942162;"Petershagen";"05770028";"Buchholzer Esch";
3942163;"Petershagen";"05770028";"Buchholzer Klei";
3942164;"Petershagen";"05770028";"Buchholzer Mark";
3941795;"Petershagen";"05770028";"Buchholzer Str.";
3942165;"Petershagen";"05770028";"Buchholzer Ufer";
3942166;"Petershagen";"05770028";"Buchholzer Wall";
3942167;"Petershagen";"05770028";"Buchholzer Wisch";
3942168;"Petershagen";"05770028";"Buchweizen Kamp";
3941798;"Petershagen";"05770028";"Bückeburger Str.";
3941796;"Petershagen";"05770028";"Bultkamp";
3941797;"Petershagen";"05770028";"Bultweg";
3942171;"Petershagen";"05770028";"Büntering";
3942172;"Petershagen";"05770028";"Büntertrift";
3942169;"Petershagen";"05770028";"Burgmannskamp";
3941802;"Petershagen";"05770028";"Cheruskerstr.";
3941804;"Petershagen";"05770028";"Dachsweg";
3942174;"Petershagen";"05770028";"Damkenstr.";
3941805;"Petershagen";"05770028";"Dannenkamp";
3942175;"Petershagen";"05770028";"Deits Höfe";
3942176;"Petershagen";"05770028";"Denkmalsgasse";
3942177;"Petershagen";"05770028";"Depenbrock";
3941806;"Petershagen";"05770028";"Dickenbusch";
3942178;"Petershagen";"05770028";"Diekhoff";
3941807;"Petershagen";"05770028";"Diekweg";
3942179;"Petershagen";"05770028";"Dingbreite";
3941808;"Petershagen";"05770028";"Dohlenweg";
3941803;"Petershagen";"05770028";"Döhrener Str.";
3941809;"Petershagen";"05770028";"Dorfstr.";
3941810;"Petershagen";"05770028";"Dornenbreite";
3942180;"Petershagen";"05770028";"Dorpkamp";
3942173;"Petershagen";"05770028";"Dörstetter Weg";
3942182;"Petershagen";"05770028";"Dreieckhöfe";
3941811;"Petershagen";"05770028";"Dreihausen";
3941812;"Petershagen";"05770028";"Driftenweg";
3942183;"Petershagen";"05770028";"Drilltauweg";
3942181;"Petershagen";"05770028";"Drögenhorst";
3941813;"Petershagen";"05770028";"Drosselweg";
3942184;"Petershagen";"05770028";"Düngelkamp";
3942185;"Petershagen";"05770028";"Düngelweg";
3941814;"Petershagen";"05770028";"Düpestr.";
3942186;"Petershagen";"05770028";"Eberloh";
3941815;"Petershagen";"05770028";"Ecke";
3942187;"Petershagen";"05770028";"Eckerngrund";
3941816;"Petershagen";"05770028";"Eckernweg";
3941817;"Petershagen";"05770028";"Eduardstr.";
3942188;"Petershagen";"05770028";"Eekweg";
3941818;"Petershagen";"05770028";"Eichenbrink";
3941819;"Petershagen";"05770028";"Eichenweg";
3941820;"Petershagen";"05770028";"Eichhof";
3941821;"Petershagen";"05770028";"Eidechsenweg";
3942189;"Petershagen";"05770028";"Eikenkamp";
3942190;"Petershagen";"05770028";"Eldagser Bruchweg";
3942191;"Petershagen";"05770028";"Eldagser Dorfstr.";
3942192;"Petershagen";"05770028";"Eldagser Postweg";
3942193;"Petershagen";"05770028";"Eldagser Str.";
3942194;"Petershagen";"05770028";"Eldagser Wilhelmsweg";
3942195;"Petershagen";"05770028";"Ellerbruch";
3942196;"Petershagen";"05770028";"Elmenhorst";
3942197;"Petershagen";"05770028";"Engelingsbruchweg";
3941822;"Petershagen";"05770028";"Erlenweg";
3942198;"Petershagen";"05770028";"Erstes Dorf";
3941823;"Petershagen";"05770028";"Eschgarten";
3942199;"Petershagen";"05770028";"Eschtor";
3941824;"Petershagen";"05770028";"Espenweg";
3941842;"Petershagen";"05770028";"Fährstr.";
3941825;"Petershagen";"05770028";"Falkenhorst";
3942201;"Petershagen";"05770028";"Fang";
3941826;"Petershagen";"05770028";"Fasanenstr.";
3942202;"Petershagen";"05770028";"Fehrenland";
3941827;"Petershagen";"05770028";"Feldkämpe";
3942203;"Petershagen";"05770028";"Feldort";
3941828;"Petershagen";"05770028";"Feldstr.";
3942204;"Petershagen";"05770028";"Ferdinand-Schütte-Str.";
3942205;"Petershagen";"05770028";"Feuerschicht";
3941829;"Petershagen";"05770028";"Finkenweg";
3942206;"Petershagen";"05770028";"Fischerhagen";
3942207;"Petershagen";"05770028";"Fischerstadt";
3941830;"Petershagen";"05770028";"Fischteichweg";
3942208;"Petershagen";"05770028";"Fiskerring";
3941831;"Petershagen";"05770028";"Flachskamp";
3941832;"Petershagen";"05770028";"Forsthaus";
3941833;"Petershagen";"05770028";"Forststr.";
3941834;"Petershagen";"05770028";"Forstweg";
3942200;"Petershagen";"05770028";"Förthofstr.";
3941835;"Petershagen";"05770028";"Frankenring";
3941836;"Petershagen";"05770028";"Frankenweg";
3941837;"Petershagen";"05770028";"Franzosenweg";
3941838;"Petershagen";"05770028";"Freithof";
3941839;"Petershagen";"05770028";"Friedenstal";
3942209;"Petershagen";"05770028";"Friedewalder Str.";
3941840;"Petershagen";"05770028";"Friedhofsweg";
3942210;"Petershagen";"05770028";"Friedrich-Daake-Str.";
3942211;"Petershagen";"05770028";"Friller Kirchweg";
3942212;"Petershagen";"05770028";"Friller Str.";
3942554;"Petershagen";"05770028";"Friller Wiesen";
3942213;"Petershagen";"05770028";"Fritz-Schütte-Str.";
3941841;"Petershagen";"05770028";"Fuldastr.";
3942214;"Petershagen";"05770028";"Galgenfeld";
3942215;"Petershagen";"05770028";"Galgenheider Str.";
3942216;"Petershagen";"05770028";"Gartenringstr.";
3941843;"Petershagen";"05770028";"Gartenstr.";
3941844;"Petershagen";"05770028";"Geestweg";
3942217;"Petershagen";"05770028";"Gehlberg";
3942218;"Petershagen";"05770028";"Gehleweg";
3942219;"Petershagen";"05770028";"Gehlhäuser";
3942220;"Petershagen";"05770028";"Gernheim";
3942538;"Petershagen";"05770028";"Gernheimer Heide";
3942221;"Petershagen";"05770028";"Gieskinge Hof";
3941845;"Petershagen";"05770028";"Ginsterweg";
3941846;"Petershagen";"05770028";"Goebenstr.";
3941847;"Petershagen";"05770028";"Goethestr.";
3942222;"Petershagen";"05770028";"Gorsper Höfe";
3942223;"Petershagen";"05770028";"Gorsper Str.";
3942224;"Petershagen";"05770028";"Gosekamp";
3941848;"Petershagen";"05770028";"Gotenstr.";
3941849;"Petershagen";"05770028";"Grabenstr.";
3941850;"Petershagen";"05770028";"Grenzweg";
3942225;"Petershagen";"05770028";"Griesebachstr.";
3942226;"Petershagen";"05770028";"Große Geest";
3942227;"Petershagen";"05770028";"Große Klanhorst";
3942228;"Petershagen";"05770028";"Großenheerser Grille";
3942229;"Petershagen";"05770028";"Großenheerser Mühle";
3942230;"Petershagen";"05770028";"Großenheerser Ring";
3942231;"Petershagen";"05770028";"Großenheerser Str.";
3942232;"Petershagen";"05770028";"Großenheerser Südholz";
3941851;"Petershagen";"05770028";"Großer Kamp";
3942555;"Petershagen";"05770028";"Grotjahnsweg";
3942233;"Petershagen";"05770028";"Gruhlandweg";
3942234;"Petershagen";"05770028";"Grundfeld";
3941852;"Petershagen";"05770028";"Grüner Ring";
3941853;"Petershagen";"05770028";"Grüner Weg";
3941856;"Petershagen";"05770028";"Habichtshorst";
3942239;"Petershagen";"05770028";"Hackshorst";
3941857;"Petershagen";"05770028";"Hafenstr.";
3941858;"Petershagen";"05770028";"Haferkamp";
3941859;"Petershagen";"05770028";"Hagedorn";
3942240;"Petershagen";"05770028";"Hahlenhorst";
3941860;"Petershagen";"05770028";"Hahnenberg";
3941861;"Petershagen";"05770028";"Hahnenstr.";
3942241;"Petershagen";"05770028";"Hallbruch";
3942242;"Petershagen";"05770028";"Haller Heideweg";
3942243;"Petershagen";"05770028";"Hans-Lüken-Str.";
3942244;"Petershagen";"05770028";"Harrelhöfe";
3942245;"Petershagen";"05770028";"Haselhorner Str.";
3941862;"Petershagen";"05770028";"Haselweg";
3941863;"Petershagen";"05770028";"Hasenheide";
3941864;"Petershagen";"05770028";"Hasenkamp";
3941865;"Petershagen";"05770028";"Hauptstr.";
3942263;"Petershagen";"05770028";"Häverner Brink";
3942264;"Petershagen";"05770028";"Häverner Dorfstr.";
3942265;"Petershagen";"05770028";"Häverner Eck";
3942266;"Petershagen";"05770028";"Häverner Meierhof";
3942267;"Petershagen";"05770028";"Häverner Ring";
3942268;"Petershagen";"05770028";"Häverner Str.";
3941866;"Petershagen";"05770028";"Heckenweg";
3942246;"Petershagen";"05770028";"Heerderstr.";
3941867;"Petershagen";"05770028";"Heerstr.";
3942247;"Petershagen";"05770028";"Hegenbrede";
3941868;"Petershagen";"05770028";"Heidberg";
3942248;"Petershagen";"05770028";"Heide-Heue-Weg";
3941869;"Petershagen";"05770028";"Heidestr.";
