ID;PLZ;REGSCHL;ORT;ORTSTEIL;STAND
13121;"51570";"05382076";"Windeck";"Werfen";
13122;"51570";"05382076";"Windeck";"Werfermühle";
13123;"51570";"05382076";"Windeck";"Wiedenhof";
13124;"51570";"05382076";"Windeck";"Wilberhofen";
13125;"51570";"05382076";"Windeck";"Wilhelmshöhe";
13113;"51570";"05382076";"Windeck";"Öttershagen";
11748;"51580";"05374040";"Reichshof";"Aggermühle";
11749;"51580";"05374040";"Reichshof";"Allenbach";
11750;"51580";"05374040";"Reichshof";"Allinghausen";
11751;"51580";"05374040";"Reichshof";"Alpe";
11752;"51580";"05374040";"Reichshof";"Berghausen";
11753;"51580";"05374040";"Reichshof";"Blankenbach";
11754;"51580";"05374040";"Reichshof";"Blasseifen";
11755;"51580";"05374040";"Reichshof";"Blockhaus";
11756;"51580";"05374040";"Reichshof";"Borner";
11757;"51580";"05374040";"Reichshof";"Branscheid";
11758;"51580";"05374040";"Reichshof";"Breidenbach";
11759;"51580";"05374040";"Reichshof";"Brüchermühle";
11760;"51580";"05374040";"Reichshof";"Buchen";
11761;"51580";"05374040";"Reichshof";"Burgmühle";
11762;"51580";"05374040";"Reichshof";"Denklingen";
11763;"51580";"05374040";"Reichshof";"Dorn";
11764;"51580";"05374040";"Reichshof";"Dreschhausen";
11765;"51580";"05374040";"Reichshof";"Dreslingen";
11766;"51580";"05374040";"Reichshof";"Drespe";
11767;"51580";"05374040";"Reichshof";"Eckenhagen";
11768;"51580";"05374040";"Reichshof";"Eichholz";
11769;"51580";"05374040";"Reichshof";"Eiershagen";
11770;"51580";"05374040";"Reichshof";"Erdingen";
11771;"51580";"05374040";"Reichshof";"Ersbach";
11772;"51580";"05374040";"Reichshof";"Fahrenberg";
11773;"51580";"05374040";"Reichshof";"Feld";
11849;"51580";"05374040";"Reichshof";"Feldermühle";
11774;"51580";"05374040";"Reichshof";"Freckhausen";
11775;"51580";"05374040";"Reichshof";"Grunewald";
11776;"51580";"05374040";"Reichshof";"Grünschlade";
11777;"51580";"05374040";"Reichshof";"Hahn";
11778;"51580";"05374040";"Reichshof";"Hahnbuche";
11779;"51580";"05374040";"Reichshof";"Hahnenseifen";
11780;"51580";"05374040";"Reichshof";"Halsterbach";
11781;"51580";"05374040";"Reichshof";"Hamig";
11782;"51580";"05374040";"Reichshof";"Hardt";
11783;"51580";"05374040";"Reichshof";"Hasbach";
11784;"51580";"05374040";"Reichshof";"Hasenbach";
11785;"51580";"05374040";"Reichshof";"Hassel";
11786;"51580";"05374040";"Reichshof";"Hecke";
11787;"51580";"05374040";"Reichshof";"Heidberg";
11788;"51580";"05374040";"Reichshof";"Heide";
11789;"51580";"05374040";"Reichshof";"Heienbach";
11790;"51580";"05374040";"Reichshof";"Heikausen";
11791;"51580";"05374040";"Reichshof";"Heischeid";
11792;"51580";"05374040";"Reichshof";"Heseln";
11793;"51580";"05374040";"Reichshof";"Hespert";
11794;"51580";"05374040";"Reichshof";"Hundhausen";
11795;"51580";"05374040";"Reichshof";"Hunsheim";
11796;"51580";"05374040";"Reichshof";"Hähnen";
11797;"51580";"05374040";"Reichshof";"Kalbertal";
11798;"51580";"05374040";"Reichshof";"Kamp";
11799;"51580";"05374040";"Reichshof";"Komp";
11801;"51580";"05374040";"Reichshof";"Leienschlade";
11802;"51580";"05374040";"Reichshof";"Lepperhof";
11800;"51580";"05374040";"Reichshof";"Löffelsterz";
11803;"51580";"05374040";"Reichshof";"Lüsberg";
11804;"51580";"05374040";"Reichshof";"Meiswinkel";
11805;"51580";"05374040";"Reichshof";"Mennkausen";
11806;"51580";"05374040";"Reichshof";"Mittelagger";
11847;"51580";"05374040";"Reichshof";"Mühlenschlade";
11807;"51580";"05374040";"Reichshof";"Müllerheide";
11808;"51580";"05374040";"Reichshof";"Nebelseifen";
11809;"51580";"05374040";"Reichshof";"Nespen";
11810;"51580";"05374040";"Reichshof";"Neumühle";
11811;"51580";"05374040";"Reichshof";"Niedersteimel";
11812;"51580";"05374040";"Reichshof";"Nosbach";
11813;"51580";"05374040";"Reichshof";"Nothausen";
11814;"51580";"05374040";"Reichshof";"Oberagger";
11815;"51580";"05374040";"Reichshof";"Obersteimel";
11848;"51580";"05374040";"Reichshof";"Oberwehnrath";
11816;"51580";"05374040";"Reichshof";"Odenspiel";
11846;"51580";"05374040";"Reichshof";"Oesingen";
11817;"51580";"05374040";"Reichshof";"Ohlhagen";
11818;"51580";"05374040";"Reichshof";"Pettseifen";
11819;"51580";"05374040";"Reichshof";"Pochwerk";
11820;"51580";"05374040";"Reichshof";"Rabenschlade";
11822;"51580";"05374040";"Reichshof";"Schalenbach";
11823;"51580";"05374040";"Reichshof";"Schemmerhausen";
11824;"51580";"05374040";"Reichshof";"Schmittseifen";
11825;"51580";"05374040";"Reichshof";"Schneppenberg";
11826;"51580";"05374040";"Reichshof";"Schneppenhurth";
11821;"51580";"05374040";"Reichshof";"Schönenbach";
11827;"51580";"05374040";"Reichshof";"Singelbert";
11828;"51580";"05374040";"Reichshof";"Sinspert";
11829;"51580";"05374040";"Reichshof";"Sotterbach";
11830;"51580";"05374040";"Reichshof";"Stein";
11831;"51580";"05374040";"Reichshof";"Sterzenbach";
11832;"51580";"05374040";"Reichshof";"Tillkausen";
11833;"51580";"05374040";"Reichshof";"Ulbert";
11834;"51580";"05374040";"Reichshof";"Volkenrath";
11835;"51580";"05374040";"Reichshof";"Wald";
11836;"51580";"05374040";"Reichshof";"Wehnrath";
11837;"51580";"05374040";"Reichshof";"Welpe";
11838;"51580";"05374040";"Reichshof";"Wiedenhof";
11839;"51580";"05374040";"Reichshof";"Wiehl";
11840;"51580";"05374040";"Reichshof";"Wildberg";
11841;"51580";"05374040";"Reichshof";"Wildbergerhütte";
11842;"51580";"05374040";"Reichshof";"Windfus";
11843;"51580";"05374040";"Reichshof";"Wolfkammer";
11844;"51580";"05374040";"Reichshof";"Wolfseifen";
11845;"51580";"05374040";"Reichshof";"Zimmerseifen";
11280;"51588";"05374032";"Nümbrecht";"Abbenroth";
11281;"51588";"05374032";"Nümbrecht";"Ahebruch";
11282;"51588";"05374032";"Nümbrecht";"Ahlbusch";
11283;"51588";"05374032";"Nümbrecht";"Alsbach";
11284;"51588";"05374032";"Nümbrecht";"Altennümbrecht";
11285;"51588";"05374032";"Nümbrecht";"Auf der Hardt";
11286;"51588";"05374032";"Nümbrecht";"Benroth";
11287;"51588";"05374032";"Nümbrecht";"Berkenroth";
11288;"51588";"05374032";"Nümbrecht";"Bierenbachtal";
11289;"51588";"05374032";"Nümbrecht";"Birkenbach";
11290;"51588";"05374032";"Nümbrecht";"Breitewiese";
11291;"51588";"05374032";"Nümbrecht";"Breunfeld";
11292;"51588";"05374032";"Nümbrecht";"Bruch";
11293;"51588";"05374032";"Nümbrecht";"Brünglinghausen";
11294;"51588";"05374032";"Nümbrecht";"Buch";
11295;"51588";"05374032";"Nümbrecht";"Büschhof";
11296;"51588";"05374032";"Nümbrecht";"Distelkamp";
11297;"51588";"05374032";"Nümbrecht";"Drinsahl";
11298;"51588";"05374032";"Nümbrecht";"Elsenroth";
11299;"51588";"05374032";"Nümbrecht";"Erlinghausen";
11300;"51588";"05374032";"Nümbrecht";"Friedenthal";
11301;"51588";"05374032";"Nümbrecht";"Gaderoth";
11302;"51588";"05374032";"Nümbrecht";"Gerhardsiefen";
11303;"51588";"05374032";"Nümbrecht";"Geringhausen";
11304;"51588";"05374032";"Nümbrecht";"Geringhauser Mühle";
11306;"51588";"05374032";"Nümbrecht";"Grunewald";
11305;"51588";"05374032";"Nümbrecht";"Grötzenberg";
11307;"51588";"05374032";"Nümbrecht";"Grünthal";
11308;"51588";"05374032";"Nümbrecht";"Guxmühlen";
11369;"51588";"05374032";"Nümbrecht";"Göpringhausen";
11311;"51588";"05374032";"Nümbrecht";"Haan";
11312;"51588";"05374032";"Nümbrecht";"Hammermühle";
11313;"51588";"05374032";"Nümbrecht";"Hardt";
11314;"51588";"05374032";"Nümbrecht";"Harscheid";
11315;"51588";"05374032";"Nümbrecht";"Hasenberg";
11316;"51588";"05374032";"Nümbrecht";"Heddinghausen";
11317;"51588";"05374032";"Nümbrecht";"Heide";
11318;"51588";"05374032";"Nümbrecht";"Heisterstock";
11319;"51588";"05374032";"Nümbrecht";"Hillenbach";
11320;"51588";"05374032";"Nümbrecht";"Hochstraßen";
11321;"51588";"05374032";"Nümbrecht";"Homburg-Bröl";
11322;"51588";"05374032";"Nümbrecht";"Homburger Papiermühle";
11368;"51588";"05374032";"Nümbrecht";"Huppichteroth";
11309;"51588";"05374032";"Nümbrecht";"Höferhof";
11310;"51588";"05374032";"Nümbrecht";"Hömel";
11323;"51588";"05374032";"Nümbrecht";"Kleinhöhe";
11324;"51588";"05374032";"Nümbrecht";"Krahm";
11325;"51588";"05374032";"Nümbrecht";"Kurtenbach";
11327;"51588";"05374032";"Nümbrecht";"Langenbach";
11328;"51588";"05374032";"Nümbrecht";"Linde";
11329;"51588";"05374032";"Nümbrecht";"Lindscheid";
11330;"51588";"05374032";"Nümbrecht";"Lindscheider Mühle";
11331;"51588";"05374032";"Nümbrecht";"Loch";
11326;"51588";"05374032";"Nümbrecht";"Löhe";
11332;"51588";"05374032";"Nümbrecht";"Malzhagen";
11333;"51588";"05374032";"Nümbrecht";"Marienberghausen";
11334;"51588";"05374032";"Nümbrecht";"Mildsiefen";
11335;"51588";"05374032";"Nümbrecht";"Mühlenthal";
11337;"51588";"05374032";"Nümbrecht";"Nallingen";
11338;"51588";"05374032";"Nümbrecht";"Neuenberg";
11339;"51588";"05374032";"Nümbrecht";"Neuroth";
11341;"51588";"05374032";"Nümbrecht";"Niederbreidenbach";
11340;"51588";"05374032";"Nümbrecht";"Niederbröl";
11342;"51588";"05374032";"Nümbrecht";"Niederelben";
11343;"51588";"05374032";"Nümbrecht";"Niederstaffelbach";
11336;"51588";"05374032";"Nümbrecht";"Nöchel";
11344;"51588";"05374032";"Nümbrecht";"Nümbrecht";
11345;"51588";"05374032";"Nümbrecht";"Oberbech";
11346;"51588";"05374032";"Nümbrecht";"Oberbierenbach";
11347;"51588";"05374032";"Nümbrecht";"Oberbreidenbach";
11348;"51588";"05374032";"Nümbrecht";"Oberelben";
11349;"51588";"05374032";"Nümbrecht";"Oberstaffelbach";
11350;"51588";"05374032";"Nümbrecht";"Prombach";
11352;"51588";"05374032";"Nümbrecht";"Riechenbach";
11353;"51588";"05374032";"Nümbrecht";"Rommelsdorf";
11354;"51588";"05374032";"Nümbrecht";"Rose";
11351;"51588";"05374032";"Nümbrecht";"Röttgen";
11356;"51588";"05374032";"Nümbrecht";"Schönhausen";
11357;"51588";"05374032";"Nümbrecht";"Schönthal";
11358;"51588";"05374032";"Nümbrecht";"Spreitgen";
11359;"51588";"05374032";"Nümbrecht";"Stockheim";
11360;"51588";"05374032";"Nümbrecht";"Stranzenbach";
11361;"51588";"05374032";"Nümbrecht";"Straße";
11362;"51588";"05374032";"Nümbrecht";"Unter der Hardt";
11363;"51588";"05374032";"Nümbrecht";"Vorholz";
11364;"51588";"05374032";"Nümbrecht";"Windhausen";
11365;"51588";"05374032";"Nümbrecht";"Winterborn";
11366;"51588";"05374032";"Nümbrecht";"Wirtenbach";
11367;"51588";"05374032";"Nümbrecht";"Wolfsscharre";
11355;"51588";"05374032";"Nümbrecht";"Ödinghausen";
11279;"51588";"05374032";"Nümbrecht";"Überdorf";
10784;"51597";"05374028";"Morsbach";"Alzen";
10847;"51597";"05374028";"Morsbach";"Amberg";
10785;"51597";"05374028";"Morsbach";"Appenhagen";
10787;"51597";"05374028";"Morsbach";"Berghausen";
10788;"51597";"05374028";"Morsbach";"Birken";
10789;"51597";"05374028";"Morsbach";"Birzel";
10790;"51597";"05374028";"Morsbach";"Bitze";
10791;"51597";"05374028";"Morsbach";"Breitgen";
10786;"51597";"05374028";"Morsbach";"Böcklingen";
10792;"51597";"05374028";"Morsbach";"Ellingen";
10793;"51597";"05374028";"Morsbach";"Erblingen";
10794;"51597";"05374028";"Morsbach";"Euelsloch";
10795;"51597";"05374028";"Morsbach";"Eugenienthal";
10796;"51597";"05374028";"Morsbach";"Flockenberg";
10797;"51597";"05374028";"Morsbach";"Frankenthal";
10799;"51597";"05374028";"Morsbach";"Hahn";
10800;"51597";"05374028";"Morsbach";"Halle";
10801;"51597";"05374028";"Morsbach";"Hammer";
10802;"51597";"05374028";"Morsbach";"Heide";
10803;"51597";"05374028";"Morsbach";"Hellerseifen";
10804;"51597";"05374028";"Morsbach";"Herbertshagen";
10805;"51597";"05374028";"Morsbach";"Holpe";
10798;"51597";"05374028";"Morsbach";"Höferhof";
10806;"51597";"05374028";"Morsbach";"Hülstert";
10808;"51597";"05374028";"Morsbach";"Katzenbach";
10809;"51597";"05374028";"Morsbach";"Korseifen";
10807;"51597";"05374028";"Morsbach";"Kömpel";
10810;"51597";"05374028";"Morsbach";"Ley";
10811;"51597";"05374028";"Morsbach";"Lichtenberg";
10812;"51597";"05374028";"Morsbach";"Lützelseifen";
10813;"51597";"05374028";"Morsbach";"Morsbach, Sieg";
10814;"51597";"05374028";"Morsbach";"Neuhöfchen";
10815;"51597";"05374028";"Morsbach";"Niederasbach";
10816;"51597";"05374028";"Morsbach";"Niederdorf";
10817;"51597";"05374028";"Morsbach";"Niederwarnsbach";
10818;"51597";"05374028";"Morsbach";"Niederzielenbach";
10819;"51597";"05374028";"Morsbach";"Oberasbach";
10820;"51597";"05374028";"Morsbach";"Oberholpe";
10821;"51597";"05374028";"Morsbach";"Oberwarnsbach";
10822;"51597";"05374028";"Morsbach";"Oberzielenbach";
10823;"51597";"05374028";"Morsbach";"Ortseifen";
10824;"51597";"05374028";"Morsbach";"Reinshagen";
10825;"51597";"05374028";"Morsbach";"Rhein";
10826;"51597";"05374028";"Morsbach";"Ritterseifen";
10827;"51597";"05374028";"Morsbach";"Rolshagen";
10828;"51597";"05374028";"Morsbach";"Rom";
10829;"51597";"05374028";"Morsbach";"Rosengarten";
10830;"51597";"05374028";"Morsbach";"Rossenbach";
10832;"51597";"05374028";"Morsbach";"Schlechtingen";
10833;"51597";"05374028";"Morsbach";"Seifen";
10834;"51597";"05374028";"Morsbach";"Siedenberg";
10835;"51597";"05374028";"Morsbach";"Solseifen";
10836;"51597";"05374028";"Morsbach";"Springe";
10837;"51597";"05374028";"Morsbach";"Steimelhagen";
10838;"51597";"05374028";"Morsbach";"Stentenbach";
10839;"51597";"05374028";"Morsbach";"Stockshöhe";
10840;"51597";"05374028";"Morsbach";"Straßerhof";
10841;"51597";"05374028";"Morsbach";"Strick";
10842;"51597";"05374028";"Morsbach";"Volperhausen";
10843;"51597";"05374028";"Morsbach";"Wallerhausen";
10844;"51597";"05374028";"Morsbach";"Wendershagen";
10845;"51597";"05374028";"Morsbach";"Wittershagen";
10846;"51597";"05374028";"Morsbach";"Zinshardt";
10831;"51597";"05374028";"Morsbach";"Ölmühle";
10782;"51597";"05374028";"Morsbach";"Überasbach";
10783;"51597";"05374028";"Morsbach";"Überholz";
8767;"51643";"05374012";"Gummersbach";"Gummersbach";
8774;"51643";"05374012";"Gummersbach";"Hardt-Hanfgarten";
8781;"51643";"05374012";"Gummersbach";"Karlskamp";
8802;"51643";"05374012";"Gummersbach";"Reininghausen";
8805;"51643";"05374012";"Gummersbach";"Rospe";
8810;"51643";"05374012";"Gummersbach";"Steinenbrück";
8812;"51643";"05374012";"Gummersbach";"Strombach";
8752;"51645";"05374012";"Gummersbach";"Brunohl";
8753;"51645";"05374012";"Gummersbach";"Bünghausen";
8755;"51645";"05374012";"Gummersbach";"Derschlag";
8756;"51645";"05374012";"Gummersbach";"Dieringhausen";
8758;"51645";"05374012";"Gummersbach";"Dümmlinghausen";
8761;"51645";"05374012";"Gummersbach";"Erbland";
8768;"51645";"05374012";"Gummersbach";"Gummersbach";
8778;"51645";"05374012";"Gummersbach";"Hunstig";
8770;"51645";"05374012";"Gummersbach";"Höfen";
8771;"51645";"05374012";"Gummersbach";"Hömel";
8785;"51645";"05374012";"Gummersbach";"Liefenroth";
8786;"51645";"05374012";"Gummersbach";"Lobscheid";
8787;"51645";"05374012";"Gummersbach";"Luttersiefen";
8789;"51645";"05374012";"Gummersbach";"Mühle";
8794;"51645";"05374012";"Gummersbach";"Niederseßmar";
8797;"51645";"05374012";"Gummersbach";"Ohmig";
8800;"51645";"05374012";"Gummersbach";"Rebbelroth";
8803;"51645";"05374012";"Gummersbach";"Remmelsohl";
8807;"51645";"05374012";"Gummersbach";"Schneppsiefen";
8806;"51645";"05374012";"Gummersbach";"Schönenberg";
8815;"51645";"05374012";"Gummersbach";"Vollmerhausen";
8743;"51647";"05374012";"Gummersbach";"Apfelbaum";
8744;"51647";"05374012";"Gummersbach";"Becke";
8745;"51647";"05374012";"Gummersbach";"Berghausen";
8746;"51647";"05374012";"Gummersbach";"Bernberg";
8747;"51647";"05374012";"Gummersbach";"Birnbaum";
8748;"51647";"05374012";"Gummersbach";"Bracht";
8749;"51647";"05374012";"Gummersbach";"Bredenbruch";
8750;"51647";"05374012";"Gummersbach";"Brink";
8751;"51647";"05374012";"Gummersbach";"Bruch";
8754;"51647";"05374012";"Gummersbach";"Deitenbach";
8757;"51647";"05374012";"Gummersbach";"Drieberhausen";
8759;"51647";"05374012";"Gummersbach";"Dümmlinghausen";
8760;"51647";"05374012";"Gummersbach";"Elbach";
8762;"51647";"05374012";"Gummersbach";"Erlenhagen";
8763;"51647";"05374012";"Gummersbach";"Flaberg";
8764;"51647";"05374012";"Gummersbach";"Frömmersbach";
8765;"51647";"05374012";"Gummersbach";"Grünenthal";
8766;"51647";"05374012";"Gummersbach";"Gummeroth";
8769;"51647";"05374012";"Gummersbach";"Gummersbach";
8772;"51647";"05374012";"Gummersbach";"Hagen";
8773;"51647";"05374012";"Gummersbach";"Hardt";
8775;"51647";"05374012";"Gummersbach";"Helberg";
8776;"51647";"05374012";"Gummersbach";"Herreshagen";
8777;"51647";"05374012";"Gummersbach";"Hesselbach";
8779;"51647";"05374012";"Gummersbach";"Hülsenbusch";
8780;"51647";"05374012";"Gummersbach";"Kalkkuhl";
8782;"51647";"05374012";"Gummersbach";"Koverstein";
8783;"51647";"05374012";"Gummersbach";"Lantenbach";
8784;"51647";"05374012";"Gummersbach";"Lieberhausen";
8788;"51647";"05374012";"Gummersbach";"Lützinghausen";
8790;"51647";"05374012";"Gummersbach";"Neuenhaus";
8791;"51647";"05374012";"Gummersbach";"Neuenschmiede";
8792;"51647";"05374012";"Gummersbach";"Niedergelpe";
8793;"51647";"05374012";"Gummersbach";"Niedernhagen";
8795;"51647";"05374012";"Gummersbach";"Nochen";
8796;"51647";"05374012";"Gummersbach";"Oberrengse";
8798;"51647";"05374012";"Gummersbach";"Peisel";
8799;"51647";"05374012";"Gummersbach";"Piene";
8801;"51647";"05374012";"Gummersbach";"Recklinghausen";
8804;"51647";"05374012";"Gummersbach";"Rodt";
8808;"51647";"05374012";"Gummersbach";"Schusterburg";
8809;"51647";"05374012";"Gummersbach";"Sonnenberg";
8811;"51647";"05374012";"Gummersbach";"Straße";
8813;"51647";"05374012";"Gummersbach";"Unnenberg";
8814;"51647";"05374012";"Gummersbach";"Veste";
8817;"51647";"05374012";"Gummersbach";"Waldesruh";
8818;"51647";"05374012";"Gummersbach";"Wasserfuhr";
8819;"51647";"05374012";"Gummersbach";"Windhagen";
8816;"51647";"05374012";"Gummersbach";"Wörde";
8820;"51647";"05374012";"Gummersbach";"Würden";
12982;"51674";"05374048";"Wiehl";"Alferzhagen";
12983;"51674";"05374048";"Wiehl";"Alpe";
12984;"51674";"05374048";"Wiehl";"Alperbrück";
12985;"51674";"05374048";"Wiehl";"Angfurten";
13031;"51674";"05374048";"Wiehl";"Bieberstein";
12987;"51674";"05374048";"Wiehl";"Bielstein";
12988;"51674";"05374048";"Wiehl";"Bomig";
12989;"51674";"05374048";"Wiehl";"Brächen";
12986;"51674";"05374048";"Wiehl";"Börnhausen";
12990;"51674";"05374048";"Wiehl";"Büddelhagen";
13032;"51674";"05374048";"Wiehl";"Büttinghausen";
13029;"51674";"05374048";"Wiehl";"Dahl bei Drabenderhöhe";
12991;"51674";"05374048";"Wiehl";"Drabenderhöhe";
12992;"51674";"05374048";"Wiehl";"Dreisbach";
13030;"51674";"05374048";"Wiehl";"Drosselhardt";
12993;"51674";"05374048";"Wiehl";"Fahlenbruch";
12994;"51674";"05374048";"Wiehl";"Faulmert";
12995;"51674";"05374048";"Wiehl";"Forst";
12996;"51674";"05374048";"Wiehl";"Gassenhagen";
12997;"51674";"05374048";"Wiehl";"Großfischbach";
12998;"51674";"05374048";"Wiehl";"Hahn";
12999;"51674";"05374048";"Wiehl";"Hau";
13000;"51674";"05374048";"Wiehl";"Hengstenberg";
13001;"51674";"05374048";"Wiehl";"Hillerscheid";
13002;"51674";"05374048";"Wiehl";"Hübender";
13003;"51674";"05374048";"Wiehl";"Hückhausen";
13004;"51674";"05374048";"Wiehl";"Immen";
13005;"51674";"05374048";"Wiehl";"Jennecken";
13006;"51674";"05374048";"Wiehl";"Kleinfischbach";
13007;"51674";"05374048";"Wiehl";"Koppelweide";
13008;"51674";"05374048";"Wiehl";"Kurtensiefen";
13009;"51674";"05374048";"Wiehl";"Linden";
13010;"51674";"05374048";"Wiehl";"Marienhagen";
13028;"51674";"05374048";"Wiehl";"Merkausen";
13011;"51674";"05374048";"Wiehl";"Monsau";
13012;"51674";"05374048";"Wiehl";"Morkepütz";
13013;"51674";"05374048";"Wiehl";"Mühlen";
13014;"51674";"05374048";"Wiehl";"Mühlhausen";
13015;"51674";"05374048";"Wiehl";"Neuklef";
13016;"51674";"05374048";"Wiehl";"Niederbellinghausen";
13017;"51674";"05374048";"Wiehl";"Niederhof";
13018;"51674";"05374048";"Wiehl";"Oberbantenberg";
13019;"51674";"05374048";"Wiehl";"Oberholzen";
13033;"51674";"05374048";"Wiehl";"Oberwiehl";
13020;"51674";"05374048";"Wiehl";"Pfaffenberg";
13021;"51674";"05374048";"Wiehl";"Remperg";
13022;"51674";"05374048";"Wiehl";"Steinacker";
13023;"51674";"05374048";"Wiehl";"Verr";
13024;"51674";"05374048";"Wiehl";"Wald";
13025;"51674";"05374048";"Wiehl";"Weiershagen";
13026;"51674";"05374048";"Wiehl";"Wiehl";
13027;"51674";"05374048";"Wiehl";"Wiehlsiefen";
13149;"51688";"05374052";"Wipperfürth";"Agathaberg";
13146;"51688";"05374052";"Wipperfürth";"Egen";
13144;"51688";"05374052";"Wipperfürth";"Gemeinde Kürten";
13152;"51688";"05374052";"Wipperfürth";"Hämmern";
13147;"51688";"05374052";"Wipperfürth";"Kreuzberg";
13153;"51688";"05374052";"Wipperfürth";"Neye";
13148;"51688";"05374052";"Wipperfürth";"Ohl";
13150;"51688";"05374052";"Wipperfürth";"Thier";
13151;"51688";"05374052";"Wipperfürth";"Wipperfeld";
13145;"51688";"05374052";"Wipperfürth";"Wipperfürth";
7070;"51702";"05374004";"Bergneustadt";"Attenbach";
7071;"51702";"05374004";"Bergneustadt";"Baldenberg";
7072;"51702";"05374004";"Bergneustadt";"Belmicke";
7073;"51702";"05374004";"Bergneustadt";"Bergneustadt";
7074;"51702";"05374004";"Bergneustadt";"Brelöh";
7075;"51702";"05374004";"Bergneustadt";"Hackenberg";
7076;"51702";"05374004";"Bergneustadt";"Hüngringhausen";
7077;"51702";"05374004";"Bergneustadt";"Immicke";
7081;"51702";"05374004";"Bergneustadt";"Leienbach";
7078;"51702";"05374004";"Bergneustadt";"Neuenothe";
7079;"51702";"05374004";"Bergneustadt";"Pernze";
7080;"51702";"05374004";"Bergneustadt";"Wiedenest";
10372;"51709";"05374024";"Marienheide";"Berghof";
10417;"51709";"05374024";"Marienheide";"Boinghausen";
10371;"51709";"05374024";"Marienheide";"Börlinghausen";
10373;"51709";"05374024";"Marienheide";"Dahl";
10374;"51709";"05374024";"Marienheide";"Dannenberg";
10375;"51709";"05374024";"Marienheide";"Däinghausen";
10385;"51709";"05374024";"Marienheide";"Dürhölzen";
10376;"51709";"05374024";"Marienheide";"Eberg";
10422;"51709";"05374024";"Marienheide";"Eiringhausen";
10377;"51709";"05374024";"Marienheide";"Erlinghagen";
10378;"51709";"05374024";"Marienheide";"Gervershagen";
10379;"51709";"05374024";"Marienheide";"Gimborn";
10380;"51709";"05374024";"Marienheide";"Gogarten";
10381;"51709";"05374024";"Marienheide";"Grunewald";
10383;"51709";"05374024";"Marienheide";"Himmerkusen";
10384;"51709";"05374024";"Marienheide";"Holzwipper";
10382;"51709";"05374024";"Marienheide";"Höfel";
10420;"51709";"05374024";"Marienheide";"Hütte";
10386;"51709";"05374024";"Marienheide";"Jedinghagen";
10388;"51709";"05374024";"Marienheide";"Kalsbach";
10389;"51709";"05374024";"Marienheide";"Kattwinkel";
10390;"51709";"05374024";"Marienheide";"Kempershöhe";
10391;"51709";"05374024";"Marienheide";"Kotthausen";
10418;"51709";"05374024";"Marienheide";"Krommenohl";
10387;"51709";"05374024";"Marienheide";"Königsheide";
10421;"51709";"05374024";"Marienheide";"Kümmel";
10393;"51709";"05374024";"Marienheide";"Lambach";
10394;"51709";"05374024";"Marienheide";"Lehmkuhl";
10395;"51709";"05374024";"Marienheide";"Leiberg";
10396;"51709";"05374024";"Marienheide";"Lienkamp";
10397;"51709";"05374024";"Marienheide";"Linge";
10392;"51709";"05374024";"Marienheide";"Löh";
10398;"51709";"05374024";"Marienheide";"Marienheide";
10399;"51709";"05374024";"Marienheide";"Müllenbach";
10400;"51709";"05374024";"Marienheide";"Niederwette";
10401;"51709";"05374024";"Marienheide";"Obernhagen";
10402;"51709";"05374024";"Marienheide";"Obersiemeringhausen";
10403;"51709";"05374024";"Marienheide";"Rodt";
10405;"51709";"05374024";"Marienheide";"Scharde";
10406;"51709";"05374024";"Marienheide";"Schemmen";
10407;"51709";"05374024";"Marienheide";"Schmitzwipper";
10408;"51709";"05374024";"Marienheide";"Schulzenkamp";
10404;"51709";"05374024";"Marienheide";"Schöneborn";
10409;"51709";"05374024";"Marienheide";"Siemerkusen";
10410;"51709";"05374024";"Marienheide";"Siepen";
10411;"51709";"05374024";"Marienheide";"Späinghausen";
10412;"51709";"05374024";"Marienheide";"Straße";
10413;"51709";"05374024";"Marienheide";"Stülinghausen";
10419;"51709";"05374024";"Marienheide";"Unterpentinghausen";
10414;"51709";"05374024";"Marienheide";"Wernscheid";
10415;"51709";"05374024";"Marienheide";"Wilbringhausen";
10416;"51709";"05374024";"Marienheide";"Winkel";
8158;"51766";"05374008";"Engelskirchen";"Bellingroth";
8159;"51766";"05374008";"Engelskirchen";"Bickenbach";
8174;"51766";"05374008";"Engelskirchen";"Buschhausen";
8172;"51766";"05374008";"Engelskirchen";"Dörrenberg";
8160;"51766";"05374008";"Engelskirchen";"Engelskirchen";
8173;"51766";"05374008";"Engelskirchen";"Engelskirchen-Grünscheid";
8171;"51766";"05374008";"Engelskirchen";"Engelskirchen-Hardt";
8163;"51766";"05374008";"Engelskirchen";"Engelskirchen-Loope";
8175;"51766";"05374008";"Engelskirchen";"Engelskirchen-Miebach";
8161;"51766";"05374008";"Engelskirchen";"Hahn";
8177;"51766";"05374008";"Engelskirchen";"Hollenberg";
8162;"51766";"05374008";"Engelskirchen";"Kaltenbach";
8176;"51766";"05374008";"Engelskirchen";"Müllensiefen";
8164;"51766";"05374008";"Engelskirchen";"Oesinghausen";
8179;"51766";"05374008";"Engelskirchen";"Osberghausen";
8166;"51766";"05374008";"Engelskirchen";"Remerscheid";
8165;"51766";"05374008";"Engelskirchen";"Ründeroth";
8167;"51766";"05374008";"Engelskirchen";"Schnellenbach";
8178;"51766";"05374008";"Engelskirchen";"Stiefelhagen";
8168;"51766";"05374008";"Engelskirchen";"Wahlscheid";
